Row,FC_ad_adnc,log10 LFC,t_ad_adnc,p_ad_adnc,,,,,,,,,,,,,,,,
SMS,0.588490576,-0.230260487,-0.764330239,0.454058973,,,,,,,,,,,,,,,,
SMTN,0.891865046,-0.049700856,-0.354208921,0.727082961,,,,,,,,,,,,,,,,
SNAP23,0.593565529,-0.226531328,-0.84369351,0.409337693,,,,,,,,,,,,,,,,
SNAP25,0.335425483,-0.474403946,-2.664534877,0.015315293,,,,,,,,,,,,,,,,
SNAP29,0.382335366,-0.417555528,-0.884514462,0.387475066,,,,,,,,,,,,,,,,
SNAPIN,0.380736556,-0.419375423,-1.485471915,0.153822804,,,,,,,,,,,,,,,,
SNCA,0.591288386,-0.228200651,-0.954101108,0.352014485,,,,,,,,,,,,,,,,
SNCG,0.932120055,-0.030528148,-0.041501284,0.967329287,,,,,,,,,,,,,,,,
SNED1,0.959615631,-0.017902687,0.578314386,0.569843902,,,,,,,,,,,,,,,,
SNRPB2,0.466499603,-0.331148721,-0.702789667,0.49070886,,,,,,,,,,,,,,,,
SNU13,0.404149997,-0.39345742,-0.954568148,0.351784213,,,,,,,,,,,,,,,,
SNX15,0.368086079,-0.434050607,-1.091300375,0.288786862,,,,,,,,,,,,,,,,
SNX18,0.774860538,-0.110776456,-1.103018494,0.283794556,,,,,,,,,,,,,,,,
SNX2,0.595664568,-0.224998232,-0.92062347,0.368789005,,,,,,,,,,,,,,,,
SNX5,0.621954568,-0.206241338,-1.549749505,0.13769839,,,,,,,,,,,,,,,,
SNX9,0.735178216,-0.13360737,-0.514856326,0.612591158,,,,,,,,,,,,,,,,
SOD1,1.108640876,0.044790887,1.406803412,0.175632729,,,,,,,,,,,,,,,,
SOD2,0.686035563,-0.163653371,-0.331990412,0.743530872,,,,,,,,,,,,,,,,
SOD3,0.97487481,-0.011051151,-0.024265883,0.980893571,,,,,,,,,,,,,,,,
SORBS1,0.32273084,-0.491159531,-1.218513415,0.23794333,,,,,,,,,,,,,,,,
SORCS2,0.923393592,-0.034613144,-0.819778095,0.422507794,,,,,,,,,,,,,,,,
SORD,0.786611546,-0.104239683,-0.84734331,0.407351199,,,,,,,,,,,,,,,,
SORT1,1.011721381,0.005060928,-0.212536334,0.833952219,,,,,,,,,,,,,,,,
SOST,1.165784611,0.066618318,-0.227572725,0.822409361,,,,,,,,,,,,,,,,
SOWAHA,0.291148544,-0.535885378,-0.324099754,0.749403223,,,,,,,,,,,,,,,,
SOX2,0.19954187,-0.699965963,-0.992568182,0.333393787,,,,,,,,,,,,,,,,
SOX9,0.206901945,-0.684235427,-1.912587558,0.070996105,,,,,,,,,,,,,,,,
SPACA5_SPACA5B,0.671361412,-0.173043624,-0.888447717,0.38540983,,,,,,,,,,,,,,,,
SPAG1,0.465153894,-0.332403339,-1.010486149,0.324958692,,,,,,,,,,,,,,,,
SPARC,1.092271135,0.038330457,0.459587156,0.651027762,,,,,,,,,,,,,,,,
SPARCL1,0.955657554,-0.019697703,0.248909188,0.806101827,,,,,,,,,,,,,,,,
SPART,0.778900832,-0.108517832,-0.729507342,0.47458956,,,,,,,,,,,,,,,,
SPESP1,0.551120232,-0.258753645,-0.262192541,0.795994622,,,,,,,,,,,,,,,,
SPINK1,0.698478936,-0.155846687,0.673930698,0.508472092,,,,,,,,,,,,,,,,
SPINK2,1.016006803,0.006896616,-0.247264733,0.807355559,,,,,,,,,,,,,,,,
SPINK4,0.734838021,-0.133808381,-0.54161904,0.594376024,,,,,,,,,,,,,,,,
SPINK5,0.964414561,-0.015736241,-0.382758818,0.706146944,,,,,,,,,,,,,,,,
SPINK6,0.673930726,-0.171384743,-0.301313706,0.766448123,,,,,,,,,,,,,,,,
SPINK8,0.57690658,-0.238894508,-1.21061106,0.240889435,,,,,,,,,,,,,,,,
SPINT1,0.751971893,-0.123798392,-0.250478253,0.804906074,,,,,,,,,,,,,,,,
SPINT2,1.146715497,0.059455682,2.036910954,0.055836013,,,,,,,,,,,,,,,,
SPINT3,0.696201495,-0.157265049,0.233801382,0.817639837,,,,,,,,,,,,,,,,
SPOCK1,0.97615905,-0.010479415,0.029745234,0.976580465,,,,,,,,,,,,,,,,
SPON1,0.918587796,-0.036879329,0.406085195,0.689217112,,,,,,,,,,,,,,,,
SPON2,0.977514483,-0.009876799,0.383150674,0.70586121,,,,,,,,,,,,,,,,
SPP1,0.980289059,-0.008645845,0.116125564,0.908771642,,,,,,,,,,,,,,,,
SPRED2,0.878402054,-0.056306658,-1.436432466,0.167141594,,,,,,,,,,,,,,,,
SPRING1,0.272855717,-0.564066943,-2.179112871,0.042114756,,,,,,,,,,,,,,,,
SPRR1B,0.904136598,-0.043765951,-0.787785027,0.440540431,,,,,,,,,,,,,,,,
SPRR3,0.651772699,-0.185903835,-0.382920981,0.706028692,,,,,,,,,,,,,,,,
SPRY2,0.37729436,-0.423319687,-0.861443086,0.399735537,,,,,,,,,,,,,,,,
SPTBN2,0.396600589,-0.401646646,-1.384334498,0.182300952,,,,,,,,,,,,,,,,
SPTLC1,0.490305865,-0.309532911,-0.814034368,0.425710393,,,,,,,,,,,,,,,,
SRC,0.395323256,-0.403047637,-0.608902819,0.549800604,,,,,,,,,,,,,,,,
SRP14,0.726787138,-0.138592767,-1.139821466,0.268526637,,,,,,,,,,,,,,,,
SRPK2,0.376972699,-0.423690101,-1.495556923,0.151194626,,,,,,,,,,,,,,,,
SRPX,0.564576341,-0.248277325,0.018045095,0.985791028,,,,,,,,,,,,,,,,
SSB,0.615874629,-0.210507687,-0.983961891,0.337499134,,,,,,,,,,,,,,,,
SSBP1,0.457154889,-0.339936631,-1.632118307,0.119118138,,,,,,,,,,,,,,,,
SSC4D,0.323194627,-0.490535867,-0.761405425,0.455762305,,,,,,,,,,,,,,,,
SSC5D,0.938598751,-0.027520028,0.395882158,0.696602248,,,,,,,,,,,,,,,,
SSH3,0.792264364,-0.101129878,-1.207034749,0.242231821,,,,,,,,,,,,,,,,
SSNA1,0.389095563,-0.409943722,-1.232463703,0.232809696,,,,,,,,,,,,,,,,
ST13,1.072840171,0.030535027,0.831266794,0.416147818,,,,,,,,,,,,,,,,
ST3GAL1,0.509402248,-0.292939143,-0.829028028,0.417382356,,,,,,,,,,,,,,,,
ST6GAL1,1.314278081,0.118687265,-0.358226046,0.724123343,,,,,,,,,,,,,,,,
ST8SIA1,0.867072102,-0.061944787,0.633569755,0.533914927,,,,,,,,,,,,,,,,
STAB2,0.517996549,-0.285673134,-0.682100986,0.503406404,,,,,,,,,,,,,,,,
STAM,0.633042121,-0.198567392,-0.53667142,0.597723254,,,,,,,,,,,,,,,,
STAMBP,0.366543528,-0.435874445,-1.077124825,0.294911191,,,,,,,,,,,,,,,,
STAT2,0.862300139,-0.064341544,-0.665387771,0.513799572,,,,,,,,,,,,,,,,
STAT5B,1.096406441,0.039971578,0.26270189,0.795607785,,,,,,,,,,,,,,,,
STAU1,0.191159044,-0.718605151,-1.529605517,0.142593372,,,,,,,,,,,,,,,,
STC1,0.857884521,-0.066571168,0.094493887,0.925706263,,,,,,,,,,,,,,,,
STC2,0.634091512,-0.19784806,-0.279334866,0.783005866,,,,,,,,,,,,,,,,
STEAP4,0.187083561,-0.727964371,-0.564019161,0.579338599,,,,,,,,,,,,,,,,
STIP1,0.593616304,-0.226494179,-1.243526371,0.228799373,,,,,,,,,,,,,,,,
STK11,0.324741075,-0.488462776,-1.295327997,0.210725254,,,,,,,,,,,,,,,,
STK24,0.400454447,-0.397446879,-2.417137053,0.025865357,,,,,,,,,,,,,,,,
STK4,0.468196431,-0.329571901,-0.509404723,0.616334088,,,,,,,,,,,,,,,,
STOML2,1.02738029,0.01173123,0.363137959,0.720510542,,,,,,,,,,,,,,,,
STX16,0.375578378,-0.425299418,-0.913160922,0.372600395,,,,,,,,,,,,,,,,
STX1B,0.601810049,-0.220540565,-1.620280712,0.121650648,,,,,,,,,,,,,,,,
STX3,0.960090088,-0.017688014,-1.024852921,0.318304591,,,,,,,,,,,,,,,,
STX4,0.437459219,-0.359062427,-0.835662217,0.413730803,,,,,,,,,,,,,,,,
STX5,0.868208395,-0.061376019,-0.733490513,0.472213602,,,,,,,,,,,,,,,,
STX6,0.318135598,-0.497387733,-1.176598066,0.253887089,,,,,,,,,,,,,,,,
STX7,0.596496779,-0.224391897,-0.187514051,0.853245591,,,,,,,,,,,,,,,,
STX8,0.587548453,-0.230956313,-0.539591331,0.595746717,,,,,,,,,,,,,,,,
STXBP3,0.417935431,-0.378890809,-1.14904016,0.264799336,,,,,,,,,,,,,,,,
SUGP1,0.509135841,-0.29316633,-0.668147897,0.512074896,,,,,,,,,,,,,,,,
SUGT1,0.439883293,-0.356662533,-1.215144848,0.239195801,,,,,,,,,,,,,,,,
SULT1A1,1.274402917,0.105306757,-0.793723016,0.437157897,,,,,,,,,,,,,,,,
SULT2A1,12.19381829,1.086139719,-0.058869316,0.953670959,,,,,,,,,,,,,,,,
SUMF1,0.880463085,-0.055288848,-0.434956158,0.668494566,,,,,,,,,,,,,,,,
SUMF2,1.043412775,0.01845615,0.477851433,0.63820751,,,,,,,,,,,,,,,,
SUOX,0.618278243,-0.208816036,-1.583610395,0.129785942,,,,,,,,,,,,,,,,
SUSD1,1.912217622,0.281537316,0.212567538,0.833928223,,,,,,,,,,,,,,,,
SUSD2,0.528101033,-0.277282983,-0.071056341,0.944095521,,,,,,,,,,,,,,,,
SUSD4,0.620459408,-0.207286626,-0.359196167,0.723409272,,,,,,,,,,,,,,,,
SUSD5,1.086662312,0.036094605,1.49755676,0.150677878,,,,,,,,,,,,,,,,
SV2A,0.471993786,-0.326063719,-1.944439027,0.066798395,,,,,,,,,,,,,,,,
SWAP70,0.550230295,-0.259455502,-1.469645664,0.158022677,,,,,,,,,,,,,,,,
SYAP1,0.648669457,-0.187976551,-1.241243498,0.229622558,,,,,,,,,,,,,,,,
SYNGAP1,0.205261583,-0.687692326,-1.967852589,0.063854918,,,,,,,,,,,,,,,,
SYT1,0.712156211,-0.147424734,-1.869113044,0.077101815,,,,,,,,,,,,,,,,
SYTL4,1.560248755,0.193193845,-0.543869045,0.592856889,,,,,,,,,,,,,,,,
TAB2,0.152982727,-0.815357601,-1.23814962,0.230741814,,,,,,,,,,,,,,,,
TACC3,0.690969169,-0.16054133,-0.36542284,0.718832259,,,,,,,,,,,,,,,,
TACSTD2,1.812796235,0.25834899,0.293976307,0.771963389,,,,,,,,,,,,,,,,
TADA3,0.38501138,-0.414526434,-1.142455254,0.267457792,,,,,,,,,,,,,,,,
TAFA5,1.114335378,0.047015919,1.187909781,0.249507063,,,,,,,,,,,,,,,,
TALDO1,1.129664403,0.052949444,1.194455727,0.246998585,,,,,,,,,,,,,,,,
TANK,0.776097092,-0.110083944,-0.613032884,0.547123353,,,,,,,,,,,,,,,,
TAP1,0.82774289,-0.082104541,-0.469534997,0.644030901,,,,,,,,,,,,,,,,
TARBP2,0.313288436,-0.504055636,-1.391411983,0.180178968,,,,,,,,,,,,,,,,
TARM1,0.991648577,-0.003642207,-0.967590196,0.345405258,,,,,,,,,,,,,,,,
TARS1,0.856667191,-0.067187866,-1.226486174,0.234998915,,,,,,,,,,,,,,,,
TAX1BP1,0.513798228,-0.289207398,-1.392160179,0.179955806,,,,,,,,,,,,,,,,
TBC1D17,0.503206471,-0.298253783,-1.263068456,0.221845326,,,,,,,,,,,,,,,,
TBC1D23,0.631810373,-0.199413248,-1.193705669,0.247285044,,,,,,,,,,,,,,,,
TBC1D5,0.64322477,-0.191637239,-0.305832646,0.763057726,,,,,,,,,,,,,,,,
TBCA,0.974885368,-0.011046448,-0.560686583,0.581563539,,,,,,,,,,,,,,,,
TBCB,0.565786532,-0.247347394,-1.094605542,0.287372317,,,,,,,,,,,,,,,,
TBCC,0.537788633,-0.269388382,-1.030341597,0.315788083,,,,,,,,,,,,,,,,
TBL1X,0.376861367,-0.423818381,-1.161198762,0.259942464,,,,,,,,,,,,,,,,
TBR1,0.771483694,-0.112673249,-1.299385986,0.209357803,,,,,,,,,,,,,,,,
TCL1A,0.3830359,-0.416760519,-1.621871301,0.121307737,,,,,,,,,,,,,,,,
TCL1B,0.818154628,-0.087164609,-0.819672243,0.422566677,,,,,,,,,,,,,,,,
TCN1,1.778210966,0.249983284,-0.392550312,0.699020689,,,,,,,,,,,,,,,,
TCN2,1.116499077,0.047858368,0.911651205,0.373374658,,,,,,,,,,,,,,,,
TCOF1,0.4426084,-0.353980348,-0.735940229,0.470755871,,,,,,,,,,,,,,,,
TCP11,2.248701967,0.3519319,0.404524836,0.690344479,,,,,,,,,,,,,,,,
TCTN3,0.741578503,-0.129842868,-0.438300171,0.666111497,,,,,,,,,,,,,,,,
TDGF1,1.065337622,0.027487264,0.370944621,0.71478248,,,,,,,,,,,,,,,,
TDO2,34.70309349,1.54036819,0.247070069,0.807504006,,,,,,,,,,,,,,,,
TDP1,0.471113783,-0.32687419,-0.844141786,0.409093373,,,,,,,,,,,,,,,,
TDRKH,0.299671389,-0.52335472,-1.587260268,0.128956262,,,,,,,,,,,,,,,,
TEF,0.93338791,-0.029937829,-0.491989629,0.628362861,,,,,,,,,,,,,,,,
TEK,0.88889045,-0.05115176,-0.313667442,0.757191222,,,,,,,,,,,,,,,,
TERF1,0.29327947,-0.532718337,-1.567938285,0.133399506,,,,,,,,,,,,,,,,
TET2,0.917660518,-0.037317953,-0.347716371,0.731875647,,,,,,,,,,,,,,,,
TEX101,0.670462856,-0.173625277,0.12053552,0.905324472,,,,,,,,,,,,,,,,
TEX33,0.948480639,-0.02297153,-0.420123165,0.679108394,,,,,,,,,,,,,,,,
TF,1.050616784,0.021444334,0.559131374,0.582603325,,,,,,,,,,,,,,,,
TFAP2A,0.659110374,-0.181041853,-2.341851407,0.030235862,,,,,,,,,,,,,,,,
TFF1,0.708381511,-0.149732783,-0.223088388,0.825847599,,,,,,,,,,,,,,,,
TFF2,0.965815808,-0.015105691,0.440192102,0.664764846,,,,,,,,,,,,,,,,
TFF3,0.828080963,-0.0819272,0.150304512,0.882108537,,,,,,,,,,,,,,,,
TFPI,1.389740111,0.142933592,-0.002507139,0.998025732,,,,,,,,,,,,,,,,
TFPI2,0.612508483,-0.212887892,0.152363142,0.88050686,,,,,,,,,,,,,,,,
TFRC,0.60587665,-0.217615784,-1.228058956,0.234421376,,,,,,,,,,,,,,,,
TG,0.212472549,-0.672697172,-1.397591713,0.178342403,,,,,,,,,,,,,,,,
TGFA,0.932251811,-0.030466764,-1.052400077,0.305817022,,,,,,,,,,,,,,,,
TGFB1,0.353448615,-0.451673715,-0.89268072,0.383195341,,,,,,,,,,,,,,,,
TGFB2,1.083321916,0.034757529,-0.086112653,0.932277867,,,,,,,,,,,,,,,,
TGFBI,0.808741991,-0.092190007,0.043396081,0.965838626,,,,,,,,,,,,,,,,
TGFBR1,0.486982467,-0.312486674,-0.226086847,0.823548211,,,,,,,,,,,,,,,,
TGFBR2,0.698018027,-0.156133361,-0.037215521,0.9707014,,,,,,,,,,,,,,,,
TGFBR3,0.420105835,-0.376641286,-0.596247196,0.55804764,,,,,,,,,,,,,,,,
TGM2,0.620657738,-0.207147826,-1.976928429,0.062745398,,,,,,,,,,,,,,,,
TGOLN2,0.997018824,-0.001296642,0.409504793,0.686749045,,,,,,,,,,,,,,,,
THAP12,0.482999614,-0.316053216,-0.675374624,0.507574742,,,,,,,,,,,,,,,,
THBD,0.767968301,-0.114656706,-0.277762202,0.78419482,,,,,,,,,,,,,,,,
THBS2,0.883258844,-0.053912005,0.790471785,0.439007933,,,,,,,,,,,,,,,,
THBS4,0.596254517,-0.224568318,0.0652585,0.948649933,,,,,,,,,,,,,,,,
THOP1,0.893650461,-0.048832316,-0.667128501,0.512711489,,,,,,,,,,,,,,,,
THPO,1.036615389,0.015617652,-0.147423396,0.884351006,,,,,,,,,,,,,,,,
THRAP3,1.026224261,0.011242278,0.433580719,0.669475805,,,,,,,,,,,,,,,,
THSD1,0.846218865,-0.072517297,-0.454098239,0.654902743,,,,,,,,,,,,,,,,
THTPA,0.607379378,-0.216539958,-1.047290267,0.308106511,,,,,,,,,,,,,,,,
THY1,0.976955477,-0.010125228,-0.471176844,0.642879348,,,,,,,,,,,,,,,,
TIA1,0.171594532,-0.765496556,-1.812620997,0.085722966,,,,,,,,,,,,,,,,
TIE1,0.858318491,-0.066351531,-0.016831919,0.986746202,,,,,,,,,,,,,,,,
TIGAR,0.862958307,-0.064010186,-0.878530431,0.390631058,,,,,,,,,,,,,,,,
TIGIT,1.040901255,0.017409532,0.324171569,0.749349706,,,,,,,,,,,,,,,,
TIMD4,1.166667548,0.066947118,-0.289816855,0.775095464,,,,,,,,,,,,,,,,
TIMM10,0.585470899,-0.232494687,-1.028437122,0.316659664,,,,,,,,,,,,,,,,
TIMM8A,0.448327177,-0.348404934,-1.778544005,0.091320825,,,,,,,,,,,,,,,,
TIMP1,0.684919872,-0.164360233,0.394241828,0.697792477,,,,,,,,,,,,,,,,
TIMP2,1.24131578,0.093882276,1.455335817,0.161900465,,,,,,,,,,,,,,,,
TIMP3,1.126916072,0.051891573,-0.210394748,0.835599449,,,,,,,,,,,,,,,,
TIMP4,0.95879676,-0.018273442,0.170414636,0.866485636,,,,,,,,,,,,,,,,
TINAGL1,0.877518653,-0.056743643,0.409429353,0.686803453,,,,,,,,,,,,,,,,
TJAP1,0.517607896,-0.285999108,-0.785820198,0.441663245,,,,,,,,,,,,,,,,
TJP3,0.382649355,-0.417199015,-2.698385273,0.014238791,,,,,,,,,,,,,,,,
TK1,0.60543077,-0.217935511,-1.013519379,0.323545735,,,,,,,,,,,,,,,,
TLR1,0.390187047,-0.408727152,-0.621228123,0.541831631,,,,,,,,,,,,,,,,
TLR2,0.561998282,-0.250265012,-0.504170617,0.619937863,,,,,,,,,,,,,,,,
TLR3,0.661383864,-0.179546405,-0.681589175,0.503722886,,,,,,,,,,,,,,,,
TLR4,0.756638842,-0.121111368,-0.968780443,0.344826203,,,,,,,,,,,,,,,,
TMCO5A,0.80125323,-0.096230207,-0.459154615,0.651332752,,,,,,,,,,,,,,,,
TMED1,1.243987778,0.094816114,0.954497696,0.351818943,,,,,,,,,,,,,,,,
TMED10,1.344554518,0.128578416,0.028488974,0.977569277,,,,,,,,,,,,,,,,
TMED4,0.81824714,-0.087115504,-0.755980817,0.458931714,,,,,,,,,,,,,,,,
TMED8,0.539280122,-0.268185588,-0.951873001,0.353114463,,,,,,,,,,,,,,,,
TMEM106A,0.832525783,-0.079602308,-0.642256007,0.528381083,,,,,,,,,,,,,,,,
TMEM132A,0.897811942,-0.046814622,-0.799897892,0.433657608,,,,,,,,,,,,,,,,
TMEM25,0.386415634,-0.41294531,-0.519133782,0.609661988,,,,,,,,,,,,,,,,
TMOD4,0.882574705,-0.054248524,-0.650033169,0.523453306,,,,,,,,,,,,,,,,
TMPRSS11B,0.807011955,-0.093120032,-1.331538456,0.198767501,,,,,,,,,,,,,,,,
TMPRSS11D,0.729138204,-0.137190146,0.061482222,0.95161732,,,,,,,,,,,,,,,,
TMPRSS15,1.432332349,0.1560438,-0.193926356,0.848291826,,,,,,,,,,,,,,,,
TMPRSS5,0.867575273,-0.061692835,-0.527724332,0.603799651,,,,,,,,,,,,,,,,
TMSB10,0.992801933,-0.003137386,-0.174329638,0.863450531,,,,,,,,,,,,,,,,
TNC,1.601154562,0.204433257,0.383206017,0.705820858,,,,,,,,,,,,,,,,
TNF,0.735527784,-0.133400917,-0.54796328,0.590097529,,,,,,,,,,,,,,,,
TNFAIP2,0.336463515,-0.473062022,-0.57879381,0.569526869,,,,,,,,,,,,,,,,
TNFAIP8,0.804292151,-0.094586169,-1.393494312,0.179558428,,,,,,,,,,,,,,,,
TNFAIP8L2,0.708368623,-0.149740684,-0.615115015,0.545776291,,,,,,,,,,,,,,,,
TNFRSF10A,0.925940261,-0.033417032,0.752737354,0.460833117,,,,,,,,,,,,,,,,
TNFRSF10B,0.834968055,-0.07833014,-0.522818739,0.607143961,,,,,,,,,,,,,,,,
TNFRSF10C,0.879632805,-0.055698583,-0.127910234,0.899564151,,,,,,,,,,,,,,,,
TNFRSF11A,0.77457671,-0.110935566,0.171486589,0.865654391,,,,,,,,,,,,,,,,
TNFRSF11B,0.866388961,-0.06228709,0.831822605,0.415841685,,,,,,,,,,,,,,,,
TNFRSF12A,0.817099693,-0.087724953,0.70458139,0.489618012,,,,,,,,,,,,,,,,
TNFRSF13B,1.00551257,0.002387504,-0.369565047,0.715793478,,,,,,,,,,,,,,,,
TNFRSF13C,0.64901911,-0.187742515,-0.990257099,0.33449278,,,,,,,,,,,,,,,,
TNFRSF14,1.040567348,0.017270194,0.092075786,0.927601721,,,,,,,,,,,,,,,,
TNFRSF17,0.813554313,-0.089613448,-0.641579487,0.528810945,,,,,,,,,,,,,,,,
TNFRSF19,0.865976769,-0.062493758,0.351762465,0.72888755,,,,,,,,,,,,,,,,
TNFRSF1A,0.673128103,-0.171902277,-0.444277085,0.661861199,,,,,,,,,,,,,,,,
TNFRSF1B,0.580334948,-0.236321275,-0.381749267,0.706883296,,,,,,,,,,,,,,,,
TNFRSF21,1.144536459,0.058629632,1.921509212,0.069797363,,,,,,,,,,,,,,,,
TNFRSF4,0.668366444,-0.174985362,-0.284549149,0.779067732,,,,,,,,,,,,,,,,
TNFRSF6B,0.993187703,-0.002968666,0.152211421,0.880624886,,,,,,,,,,,,,,,,
TNFRSF8,0.984744574,-0.006676404,-0.172552714,0.864827824,,,,,,,,,,,,,,,,
TNFRSF9,0.79444455,-0.09993641,-0.49725506,0.624714503,,,,,,,,,,,,,,,,
TNFSF10,1.562200633,0.193736809,1.027257159,0.317200527,,,,,,,,,,,,,,,,
TNFSF11,0.969192591,-0.013589915,-0.374190141,0.712406186,,,,,,,,,,,,,,,,
TNFSF12,0.663162515,-0.17838003,-0.181362807,0.858003564,,,,,,,,,,,,,,,,
TNFSF13,0.837767765,-0.076876354,-0.254399071,0.801920258,,,,,,,,,,,,,,,,
TNFSF13B,0.707268624,-0.150415608,-0.221324518,0.82720099,,,,,,,,,,,,,,,,
TNFSF14,3.558312496,0.551244086,-0.079235791,0.937673665,,,,,,,,,,,,,,,,
TNFSF8,0.737200463,-0.1324144,-0.372091907,0.713942121,,,,,,,,,,,,,,,,
TNFSF9,0.844419316,-0.073441841,-0.711854743,0.485204319,,,,,,,,,,,,,,,,
TNIP1,0.687732349,-0.162580547,-0.815368642,0.424965063,,,,,,,,,,,,,,,,
TNN,1.459752628,0.164279266,0.491517883,0.62869021,,,,,,,,,,,,,,,,
TNNI3,5.175132576,0.71392148,0.125201096,0.901679587,,,,,,,,,,,,,,,,
TNR,1.010779622,0.004656478,-0.429570659,0.672340064,,,,,,,,,,,,,,,,
TNXB,1.137613978,0.05599492,0.593745194,0.559685739,,,,,,,,,,,,,,,,
TOM1L2,0.870569521,-0.060196542,-0.478169831,0.637985035,,,,,,,,,,,,,,,,
TOMM20,0.663515766,-0.178148753,-0.871387131,0.394420483,,,,,,,,,,,,,,,,
TOP1,0.914379216,-0.038873654,-0.539699255,0.595673723,,,,,,,,,,,,,,,,
TOP1MT,0.553716173,-0.256712792,-1.856364054,0.078977912,,,,,,,,,,,,,,,,
TOP2B,0.448112892,-0.348612561,-0.837486677,0.412730186,,,,,,,,,,,,,,,,
TOR1AIP1,1.263075872,0.101429439,0.161233432,0.873611633,,,,,,,,,,,,,,,,
TP53,0.504629973,-0.297026958,0.030773182,0.975771387,,,,,,,,,,,,,,,,
TP53BP1,0.527488127,-0.277787311,-0.762535077,0.455103967,,,,,,,,,,,,,,,,
TP53I3,0.930454069,-0.03130506,-0.916810063,0.370733364,,,,,,,,,,,,,,,,
TP53INP1,0.976314416,-0.010410298,-0.149559064,0.882688647,,,,,,,,,,,,,,,,
TP73,0.692193203,-0.159772669,-1.098586365,0.285675319,,,,,,,,,,,,,,,,
TPBGL,1.486350249,0.17212116,1.719502169,0.101772048,,,,,,,,,,,,,,,,
TPD52L2,0.735165198,-0.13361506,-0.609969725,0.54910833,,,,,,,,,,,,,,,,
TPK1,0.666285559,-0.176339599,-1.578758306,0.130895832,,,,,,,,,,,,,,,,
TPM3,4.208743522,0.624152461,0.195443288,0.847120873,,,,,,,,,,,,,,,,
TPMT,0.71447277,-0.146014318,-1.466587591,0.158844933,,,,,,,,,,,,,,,,
TPP1,1.033302012,0.014227275,0.921293338,0.368448166,,,,,,,,,,,,,,,,
TPPP2,0.679689719,-0.167689299,-2.386370073,0.027575069,,,,,,,,,,,,,,,,
TPPP3,0.77668188,-0.109756827,-0.928029038,0.365032711,,,,,,,,,,,,,,,,
TPR,0.385689132,-0.413762599,-0.960330823,0.348951435,,,,,,,,,,,,,,,,
TPRKB,0.808374969,-0.092387143,0.333044443,0.742747656,,,,,,,,,,,,,,,,
TPSAB1,1.763217382,0.246305858,0.380565551,0.707747058,,,,,,,,,,,,,,,,
TPSD1,1.318298527,0.120013767,0.763594201,0.454487256,,,,,,,,,,,,,,,,
TPSG1,1.124181813,0.050836555,0.368710529,0.716419968,,,,,,,,,,,,,,,,
TPT1,1.471062042,0.16763099,-0.369901496,0.715546867,,,,,,,,,,,,,,,,
TRAF2,0.610392334,-0.214390929,-0.697205942,0.494117415,,,,,,,,,,,,,,,,
TRAF3,0.560378526,-0.251518515,-0.68847151,0.499476654,,,,,,,,,,,,,,,,
TRAF3IP2,1.386222314,0.141832885,-0.439446998,0.665295062,,,,,,,,,,,,,,,,
TRDMT1,0.637118219,-0.195779975,-0.728676843,0.475085845,,,,,,,,,,,,,,,,
TREH,1.4210983,0.15262412,-0.421499857,0.678120351,,,,,,,,,,,,,,,,
TREM2,0.800101408,-0.096854965,-0.383914493,0.705304377,,,,,,,,,,,,,,,,
TREML1,3.805162275,0.580373182,0.097256325,0.923541452,,,,,,,,,,,,,,,,
TREML2,0.793639704,-0.100376613,-0.784319174,0.442522205,,,,,,,,,,,,,,,,
TRIAP1,0.500523919,-0.300575164,-1.135696363,0.270207053,,,,,,,,,,,,,,,,
TRIM21,0.212087883,-0.673484144,-1.767184326,0.093256181,,,,,,,,,,,,,,,,
TRIM24,0.730822414,-0.136188141,-0.400178281,0.693488798,,,,,,,,,,,,,,,,
TRIM25,0.490617515,-0.309256952,-0.679009436,0.505319814,,,,,,,,,,,,,,,,
TRIM26,0.899287921,-0.04610124,0.145068912,0.886184324,,,,,,,,,,,,,,,,
TRIM40,0.849912181,-0.070625947,0.120866754,0.90506563,,,,,,,,,,,,,,,,
TRIM5,0.655741491,-0.183267336,-0.851202598,0.405257454,,,,,,,,,,,,,,,,
TRIM58,1.241071645,0.093796853,-0.538671032,0.596369335,,,,,,,,,,,,,,,,
TRPV3,1.730713946,0.238225293,1.829629796,0.083042637,,,,,,,,,,,,,,,,
TSC1,0.851709114,-0.069708706,-0.556612306,0.584289516,,,,,,,,,,,,,,,,
TSC22D1,0.89459497,-0.048373548,-0.586070546,0.564726118,,,,,,,,,,,,,,,,
TSHB,0.976121657,-0.010496052,-0.800608679,0.433255818,,,,,,,,,,,,,,,,
TSLP,0.646355489,-0.189528559,-0.80439364,0.431120195,,,,,,,,,,,,,,,,
TSNAX,0.520778672,-0.28334681,-1.427954454,0.16953654,,,,,,,,,,,,,,,,
TSPAN1,0.957754486,-0.018745805,-0.138003639,0.891689609,,,,,,,,,,,,,,,,
TSPAN15,0.873820245,-0.058577897,-0.49442087,0.626677055,,,,,,,,,,,,,,,,
TSPAN7,0.685049795,-0.164277859,-1.365015732,0.188195106,,,,,,,,,,,,,,,,
TSPAN8,0.45791421,-0.339215879,-0.58855133,0.563094267,,,,,,,,,,,,,,,,
TSPYL1,0.389602752,-0.409377984,-1.077898328,0.294574602,,,,,,,,,,,,,,,,
