Aggregated,pathway,gs_number,gs_description,pval,padj,log2err,ES,NES,size,leadingEdge
NA,GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,GO:0014074,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a purine-containing compound stimulus. [GOC:ef]",0.694117647,0.889974771,0.183023938,0.179847718,0.888903185,67,"c(""DGKQ"", ""RAP1B"", ""SOD1"", ""RAP1A"", ""P2RY12"", ""GPD1"", ""PRKAA1"", ""RAPGEF2"", ""ADSS2"", ""P2RX7"", ""PDE2A"", ""PDXP"", ""SLC8A1"", ""DMTN"", ""PER1"")"
NA,GOBP_RESPONSE_TO_RADIATION,GO:0009314,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an electromagnetic radiation stimulus. Electromagnetic radiation is a propagating wave in space with electric and magnetic components. These components oscillate at right angles to each other and to the direction of propagation. [GOC:jl, Wikipedia:Electromagnetic_radiation]",0.652525253,0.867577465,0.033824544,-0.227020185,-0.9364025,206,"c(""DRD2"", ""POLB"", ""ERCC4"", ""DDB2"", ""TP53BP1"", ""NOC2L"", ""EIF2S1"", ""EIF2AK4"", ""STK11"", ""MME"", ""ABRAXAS1"", ""CAT"", ""FBXO4"", ""METTL3"", ""ERCC2"", ""ATM"", ""RGR"", ""SFRP2"", ""PTPRK"", ""ABCA4"", ""EYA3"", ""NMT2"", ""INO80"", ""DHX36"", ""MMP2"", ""VCAM1"", ""PRKDC"", ""INIP"", ""ELANE"", ""NPM1"", ""PCNA"", ""CREBBP"", ""SDF4"", ""ABCA7"", ""UBE2A"", ""ERCC3"", ""BAK1"", ""MAP3K20"", ""UNC119"", ""AKT1"", ""KDM1A"", ""TREX1"", ""RUVBL2"", ""PITPNM1"", ""POLD1"", ""FEN1"", ""IMPACT"", ""EEF1D"", ""IFT20"", ""ZMPSTE24"", ""CDS1"", ""PRKCD"", ""MSH2"", ""PPID"", ""CASP3"", ""DDB1"", 
""CEP250"", ""MTA1"", ""BAX"", ""FOS"", ""HSF1"", ""PIK3R1"", ""NHEJ1"", ""NMT1"")"
NA,GOBP_RESPONSE_TO_RETINOIC_ACID,GO:0032526,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a retinoic acid stimulus. [GOC:sl]",0.341714286,0.632685052,0.069945874,-0.314997078,-1.088246778,46,"c(""SERPINF1"", ""ABCA1"", ""SNW1"", ""FGFR2"", ""IGF2R"", ""ATM"", ""DNAAF2"", ""MMP2"", ""PTK7"", ""WNT5A"", ""OVCA2"", ""CTSH"", ""RBP4"", ""HDAC2"", ""GDAP2"", ""COL1A1"", ""YAP1"")"
NA,GOBP_RESPONSE_TO_SALT_STRESS,GO:0009651,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment. [GOC:jl]",0.954239569,0.995818633,0.029281102,-0.219519345,-0.579329472,13,"c(""TRPV4"", ""ZFP36L1"", ""BAX"", ""SLC12A6"")"
NA,GOBP_RESPONSE_TO_SELENIUM_ION,GO:0010269,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from selenium ion. [GOC:mg]",0.802486188,0.939469972,0.038796221,-0.308643325,-0.751208776,10,ARG1
NA,GOBP_RESPONSE_TO_STARVATION,GO:0042594,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a starvation stimulus, deprivation of nourishment. [GOC:go_curators]",0.843096234,0.962088683,0.022441426,-0.202480688,-0.796900328,116,"c(""ASNS"", ""NPRL2"", ""PPARA"", ""EIF2S1"", ""EIF2AK4"", ""ALB"", ""WDR24"", ""HNRNPA1"", ""GNPAT"", ""XPR1"", ""ZFYVE1"", ""HFE"", ""ADSL"", ""VPS41"", ""SIK2"", ""EIF2A"", ""SLC2A1"", ""RIPOR1"", ""GCN1"", ""WDR59"", ""IMPACT"", ""KICS2"", ""TTC5"", ""PIK3R4"", ""BECN1"", ""FOXO1"", ""CPEB4"", ""RRP8"", ""SEH1L"", ""PIK3C3"", ""RRAGC"", ""FADS1"", ""LRRK2"", ""RRAGB"")"
NA,GOBP_RESPONSE_TO_STEROID_HORMONE,GO:0048545,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a steroid hormone stimulus. [GOC:go_curators]",0.570990807,0.817001831,0.040575645,-0.236471907,-0.965368901,177,"c(""CNOT2"", ""NR3C1"", ""ARG1"", ""ADIPOQ"", ""SERPINF1"", ""A2M"", ""CCN2"", ""NCOR1"", ""BMP7"", ""PPARA"", ""APOA2"", ""EGLN2"", ""DAB2"", ""ACE"", ""LBH"", ""TRIP4"", ""ARID1A"", ""STRN3"", ""CNOT1"", ""SMARCA4"", ""PCNA"", ""NOTCH1"", ""SRC"", ""UBR5"", ""PAM"", ""TGFB2"", ""CYP7B1"", ""PTPRU"", ""SCGB1A1"", ""KDM1A"", ""RNF14"", ""LOX"", ""ZFP36L1"", ""ENG"", ""DDX5"", ""SLIT2"", ""PRMT2"", ""JAK2"", ""USP8"", ""DEFA1"", ""CNOT9"", ""CASP3"", ""STC1"", ""FOS"", ""TFPI"", ""CALR"", ""DDX54"", ""COL1A1"", ""GLB1"", ""YAP1"", ""SMYD3"", ""NCOR2"", ""UBE3A"", ""TXNIP"", ""EIF4E"", ""PCK2"", ""HDAC6"", ""ADTRP"", 
""NEDD4"", ""TMF1"", ""PLPP1"", ""ALPL"")"
NA,GOBP_RESPONSE_TO_STEROL,GO:0036314,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a sterol stimulus. [GOC:bf]",0.709333333,0.898353008,0.042845051,-0.316455488,-0.822280786,12,"c(""GPLD1"", ""GRAMD1A"", ""SMAD2"", ""GRAMD1B"")"
NA,GOBP_RESPONSE_TO_STEROL_DEPLETION,GO:0006991,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating deprivation of sterols. Sterols are a group of steroids characterized by the presence of one or more hydroxyl groups and a hydrocarbon side-chain in the molecule. [GOC:bf, ISBN:0198506732]",0.051104972,0.22196072,0.234392647,-0.60993054,-1.484513473,10,"c(""ARHGEF10L"", ""AMFR"", ""EIF2A"", ""ERLIN2"")"
NA,GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS,GO:0009266,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a temperature stimulus. [GOC:hb]",0.675732218,0.879191422,0.033824544,-0.230967927,-0.894732182,101,"c(""LPL"", ""ATXN3"", ""EIF2B5"", ""CPB2"", ""EIF2S1"", ""EIF2AK4"", ""PKLR"", ""NFKBIA"", ""ATM"", ""VGF"", ""DNAJC2"", ""DHX36"", ""TMEM135"", ""CREBBP"", ""TRPV4"", ""CD14"", ""LXN"", ""APPL2"", ""HSBP1"", ""EIF2B4"", ""AKT1"", ""IRAK1"", ""CLPB"")"
NA,GOBP_RESPONSE_TO_TESTOSTERONE,GO:0033574,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a testosterone stimulus. [GOC:sl]",0.495098039,0.761185316,0.136490438,0.264259673,0.964013958,20,"c(""RPS6KB1"", ""RWDD1"", ""NQO1"", ""MSN"", ""GPI"", ""ROCK2"", ""HMGCS2"", ""TSPO"", ""BAD"", ""MTAP"", ""THBS1"", ""NASP"", ""SPP1"", ""PSPH"", ""HOXD13"", ""IGF1R"", ""CBL"", ""XRN1"", ""CALR"", ""HSF1"")"
NA,GOBP_RESPONSE_TO_THYROID_HORMONE,GO:0097066,"A change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a thyroid hormone stimulus. [GOC:sjw, PMID:9916872]",0.008991947,0.072274892,0.380730401,-0.605174334,-1.682934299,16,"c(""LMO2"", ""CTSS"", ""STK11"", ""CTSL"", ""ACE"", ""GCLM"", ""C2"")"
NA,GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,GO:0035966,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a protein that is not folded in its correct three-dimensional structure. [GOC:bf]",0.75,0.917362174,0.02871554,-0.219595511,-0.850677291,101,"c(""UGGT2"", ""ATXN3"", ""EIF2S1"", ""AMFR"", ""TOR1B"", ""DNAJB14"", ""F12"", ""HSPA14"", ""TRAM1"", ""PTPN1"", ""BOK"", ""TMTC4"", ""RACK1"", ""ABCA7"", ""PRKN"", ""BAK1"", ""TOR1A"", ""ATF6"", ""ERLEC1"", ""OS9"", ""YOD1"", ""UGGT1"", ""TMEM129"", ""CTH"", ""BAX"", ""HSF1"", ""ABCB10"", ""PIK3R1"")"
NA,GOBP_RESPONSE_TO_TOXIC_SUBSTANCE,GO:0009636,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a toxic stimulus. [GOC:lr]",0.191402252,0.474974908,0.095287985,-0.286378998,-1.156939532,146,"c(""APOA4"", ""GSTM1"", ""ARG1"", ""DRD2"", ""SLC7A8"", ""BMP7"", ""UBIAD1"", ""CYGB"", ""HBA1"", ""HBQ1"", ""ALB"", ""HBB"", ""CAT"", ""ABCG2"", ""INMT"", ""APOM"", ""TXNRD3"", ""GPX7"", ""CD36"", ""ABCB1"", ""OSCP1"", ""HBD"", ""SLC47A2"", ""FABP1"", ""MPO"", ""EPHX2"", ""GSTM2"", ""GJC2"")"
NA,GOBP_RESPONSE_TO_TUMOR_CELL,GO:0002347,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a tumor cell. [GOC:add, ISBN:0781735149, PMID:16730260]",0.776796974,0.929320414,0.036072998,-0.262836855,-0.767724781,19,"c(""HRG"", ""FBXO38"")"
NA,GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,GO:0034612,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a tumor necrosis factor stimulus. [GOC:mah]",0.988481675,1,0.011210692,-0.159611274,-0.62913712,118,"c(""ADIPOQ"", ""APOA1"", ""CAMP"", ""CARD8"", ""NFKBIA"", ""YTHDC2"", ""SHARPIN"", ""CYLD"", ""VCAM1"", ""PRPF8"", ""SPPL2B"", ""CD14"", ""PRKN"", ""APOB"", ""OTULIN"", ""ENDOG"", ""AKT1"", ""RPS3"", ""ZFP36L1"", ""GBP2"", ""CASP4"", ""EIF5A"", ""JAK2"", ""COMMD7"", ""IKBKB"", ""NFKB1"", ""CASP3"", ""RIPK1"", ""NKIRAS2"", ""SYK"", ""COL1A1"", ""TANK"", ""SMPD4"", ""PID1"", ""PCK2"", ""FAS"", ""YBX3"", ""FABP4"", ""NPNT"", ""CD58"", ""PLVAP"", ""SPHK1"", ""XIAP"", ""BIRC2"", ""CCL14"", ""CASP1"", ""GFER"", ""HYAL2"")"
NA,GOBP_RESPONSE_TO_TYPE_I_INTERFERON,GO:0034340,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a type I interferon stimulus. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families. [GOC:add, ISBN:0126896631, PMID:15546383, PMID:16681834]",0.304147465,0.598922128,0.076279718,-0.327788396,-1.119088032,43,"c(""CNOT7"", ""METTL3"", ""PTPN1"", ""MUL1"", ""WNT5A"", ""TREX1"", ""IRAK1"", ""STAT2"", ""ADAR"", ""OAS2"", ""PTPN6"", ""TBK1"", ""YTHDF2"", ""MMP12"", ""MX1"", ""TTLL12"")"
NA,GOBP_RESPONSE_TO_UV,GO:0009411,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an ultraviolet radiation (UV light) stimulus. Ultraviolet radiation is electromagnetic radiation with a wavelength in the range of 10 to 380 nanometers. [GOC:hb]",0.004157373,0.044648092,0.407017919,-0.426253206,-1.604291877,80,"c(""ERCC4"", ""DDB2"", ""NOC2L"", ""EIF2S1"", ""EIF2AK4"", ""STK11"", ""MME"", ""CAT"", ""METTL3"", ""ERCC2"", ""PTPRK"", ""INO80"", ""DHX36"", ""MMP2"", ""ELANE"", ""NPM1"", ""PCNA"", ""CREBBP"", ""SDF4"", ""UBE2A"", ""ERCC3"", ""BAK1"", ""AKT1"", ""KDM1A"", ""TREX1"", ""RUVBL2"", ""POLD1"", ""FEN1"", ""IMPACT"", ""PRKCD"", ""MSH2"", ""PPID"", ""CASP3"", ""DDB1"", ""BAX"", ""PIK3R1"")"
NA,GOBP_RESPONSE_TO_VIRUS,GO:0009615,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a virus. [GOC:hb]",0.003239171,0.037719006,0.431707696,-0.349618353,-1.441839411,202,"c(""GTF2F1"", ""ADARB1"", ""IFIH1"", ""ZNF175"", ""TRIM27"", ""EIF2AK4"", ""ATG16L1"", ""DHX58"", ""CARD8"", ""RPS15A"", ""CNOT7"", ""SAP30BP"", ""CCDC92"", ""HERC5"", ""XPR1"", ""AZU1"", ""NCBP1"", ""EXOSC4"", ""DDX1"", ""SIN3A"", ""ABCF3"", ""G3BP1"", ""AP1S1"", ""RIOK3"", ""LILRB1"", ""DTX3L"", ""DHX36"", ""MUL1"", ""DDX60"", ""MID2"", ""PPM1B"", ""NPC2"", ""SRC"", ""IRF9"", ""ANKRD17"", ""GBF1"", ""ZNFX1"", ""APOB"", ""PQBP1"", ""ZCCHC3"", ""MX2"", ""TREX1"", ""CLPB"", ""ISG20"", ""TRIM22"", ""TRIM26"", ""SMAD3"", ""TRAF3IP1"", ""POLR3B"", ""USP15"", ""STAT2"", ""ADAR"", ""EIF5A"", ""POLR3A"", ""APOBEC3C"", 
""IKBKB"", ""ZMPSTE24"", ""FGL2"", ""VAMP8"", ""BECN1"", ""DEFA1"", ""NFKB1"", ""OAS2"", ""IKBKG"", ""LAMTOR5"", ""BAX"", ""EEF1G"", ""TRIM21"", ""PDE12"", ""TBK1"", ""PARP9"", ""CARD9"", ""TTC4"", ""MMP12"", ""MX1"")"
NA,GOBP_RESPONSE_TO_VITAMIN,GO:0033273,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin stimulus. [GOC:sl]",0.522196262,0.784461814,0.050805414,-0.291303986,-0.972455869,38,"c(""ARG1"", ""BMP7"", ""SNW1"", ""CAT"", ""F5"", ""FES"", ""KL"", ""POSTN"", ""BECN1"", ""STC1"", ""COL1A1"", ""MTHFR"", ""TRIM25"", ""SRSF2"", ""ALPL"")"
NA,GOBP_RESPONSE_TO_VITAMIN_D,GO:0033280,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin D stimulus. [GOC:sl]",0.385333333,0.672065507,0.071652737,-0.394850688,-1.054603493,14,"c(""BMP7"", ""SNW1"", ""FES"", ""KL"")"
NA,GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,GO:0009410,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a xenobiotic, a compound foreign to the organim exposed to it. It may be synthesized by another organism (like ampicilin) or it can be a synthetic chemical. [GOC:jl, GOC:krc]",0.240890688,0.534708293,0.081751558,-0.270623764,-1.115336935,201,"c(""LPL"", ""GSTM1"", ""ARG1"", ""ADIPOQ"", ""DRD2"", ""GSTM4"", ""CPB2"", ""APOA2"", ""CAT"", ""NFATC2"", ""ACAA1"", ""ACE"", ""RB1"", ""GCLM"", ""PDE3A"", ""ABCB1"", ""GNPAT"", ""PLIN2"", ""SFRP2"", ""GPLD1"", ""ALDH3A1"", ""SLC1A1"", ""ABCD3"", ""UMPS"", ""MMP2"", ""EFTUD2"", ""GSTM2"", ""SULT1A4"", ""PCNA"", ""SRC"", ""PAM"", ""CDK9"", ""PNP"", ""S100A12"", ""NNMT"", ""TGFB2"", ""FMO1"", ""BAK1"", ""SCGB1A1"", ""CDH3"", ""RPN2"", ""LOX"", ""ENG"", ""XRCC1"", ""CBX7"", ""FBP1"", ""SULT1B1"", ""BECN1"", ""SRP68"", ""HDAC2"", ""RHBDD3"", ""CDH1"", ""CASP3"", ""RBM22"", ""GSTM3"", ""FOS"", ""HSF1"", ""PTPRM"", 
""CYP2U1"", ""CARD9"", ""BLOC1S3"", ""CALR"", ""DAD1"", ""ABCC1"", ""SHANK2"", ""COL1A1"")"
NA,GOBP_RESPONSE_TO_X_RAY,GO:0010165,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of X-ray radiation. An X-ray is a form of electromagnetic radiation with a wavelength in the range of 10 nanometers to 100 picometers (corresponding to frequencies in the range 30 PHz to 3 EHz). [GOC:sm, Wikipedia:X-ray]",0.871374527,0.971772943,0.030560814,-0.234594808,-0.68523209,19,"c(""TP53BP1"", ""ATM"", ""SFRP2"")"
NA,GOBP_RESPONSE_TO_ZINC_ION,GO:0010043,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a zinc ion stimulus. [GOC:sm]",0.485294118,0.754508373,0.056411839,-0.318252746,-0.986483118,26,"c(""ARG1"", ""SLC30A5"", ""HAAO"", ""VCAM1"", ""ATP13A2"", ""PAM"", ""P2RX4"", ""D2HGDH"", ""ATP7A"")"
NA,GOBP_RETICULOPHAGY,GO:0061709,"The selective autohagy process in which parts of the endoplasmic reticulum are loaded into autophagosomes, delivered to the vacuole, and degraded in response to changing cellular conditions. [GOC:autophagy, GOC:dph, PMID:22481944, PMID:24060720, PMID:26040717]",0.976190476,0.998456525,0.07998588,0.194454236,0.597725487,12,"c(""RETREG1"", ""UFM1"", ""UFC1"", ""UBA5"", ""UFL1"", ""ATG2B"", ""STING1"", ""DDRGK1"", ""RETREG3"", ""ATG2A"", ""TEX264"", ""RB1CC1"")"
NA,GOBP_RETINAL_METABOLIC_PROCESS,GO:0042574,"The chemical reactions and pathways involving retinal, a compound that plays an important role in the visual process in most vertebrates. In the retina, retinal combines with opsins to form visual pigments. Retinal is one of the forms of vitamin A. [ISBN:0198506732]",0.127860027,0.383046552,0.14122512,-0.511861603,-1.350844553,13,"c(""BCO1"", ""ALDH1A3"", ""ABCA4"", ""RDH10"", ""BCO2"", ""DHRS4"")"
NA,GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE,GO:0060041,"The process whose specific outcome is the progression of the retina over time, from its formation to the mature structure. The retina is the innermost layer or coating at the back of the eyeball, which is sensitive to light and in which the optic nerve terminates. [GOC:bf, GOC:dph, ISBN:0815340729]",0.375408052,0.663972598,0.062939469,-0.294397958,-1.071823356,63,"c(""SERPINF1"", ""NAGLU"", ""SLC1A1"", ""VSTM4"", ""MDM1"", ""SMARCA4"", ""DTNBP1"", ""TTC8"", ""SMARCD3"", ""TGFB2"", ""BBS4"", ""XRN2"", ""JMJD6"", ""TCIRG1"", ""RBP4"", ""ACTL6A"", ""CRB2"", ""NTRK2"", ""LAMC3"", ""BAX"", ""PTPRM"", ""TTLL5"", ""NRP1"", ""MAN2A1"", ""CASP2"", ""MFRP"")"
NA,GOBP_RETINA_HOMEOSTASIS,GO:0001895,"A tissue homeostatic process involved in the maintenance of an internal equilibrium within the retina of the eye, including control of cellular proliferation and death and control of metabolic function. [GOC:add, GOC:dph, GOC:tb, PMID:15365173, PMID:15365178]",0.007956654,0.067453428,0.380730401,-0.481912824,-1.608762588,38,"c(""LCA5"", ""ALB"", ""BBS1"", ""CDH23"", ""CROCC"", ""TF"", ""POC1B"", ""IGKC"", ""IGHG3"", ""BBS2"", ""ABCA4"", ""VSTM4"", ""LTF"", ""B2M"", ""CLCN3"", ""SLC2A1"", ""BBS4"", ""CDH3"")"
NA,GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE,GO:0060042,"The process in which the anatomical structure of the retina is generated and organized. [GOC:bf, GOC:dph, GOC:mtg_sensu]",0.319338422,0.614167801,0.078920964,-0.393956056,-1.116462823,17,"c(""NAGLU"", ""SLC1A1"", ""TTC8"", ""BBS4"", ""RBP4"", ""CRB2"", ""NTRK2"", ""PTPRM"", ""MAN2A1"", ""OBSL1"", ""NECTIN3"")"
NA,GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE,GO:0061298,"The process whose specific outcome is the progression of the vasculature of the retina over time, from its formation to the mature structure. [GOC:BHF, GOC:dph]",0.428057554,0.708623775,0.124434169,0.345947018,0.997757272,10,"c(""CLIC4"", ""LRP5"", ""COL4A1"", ""CYP1B1"")"
NA,GOBP_RETINOIC_ACID_METABOLIC_PROCESS,GO:0042573,"The chemical reactions and pathways involving retinoic acid, one of the three components that makes up vitamin A. [GOC:jl, http://www.indstate.edu/thcme/mwking/vitamins.html]",0.191117093,0.474728172,0.112378519,-0.475724754,-1.255476459,13,"c(""ADH1C"", ""ALDH1A3"", ""RDH10"", ""BCO2"", ""CRABP2"")"
NA,GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY,GO:0048384,The series of molecular signals generated as a consequence of a retinoic acid receptor binding to one of its physiological ligands. [GOC:dgh],0.192462988,0.476385353,0.111918316,-0.47430962,-1.251741806,13,"c(""SNW1"", ""CNOT1"", ""DHRS3"", ""NR1H2"", ""CALR"", ""CTBP2"")"
NA,GOBP_RETINOL_METABOLIC_PROCESS,GO:0042572,"The chemical reactions and pathways involving retinol, one of the three compounds that makes up vitamin A. [GOC:jl, http://www.indstate.edu/thcme/mwking/vitamins.html, PMID:1924551]",0.268991283,0.56448417,0.087051587,-0.383103299,-1.170805572,24,"c(""BCO1"", ""ADH1C"", ""ALDH1A3"", ""RDH10"", ""DHRS3"", ""RBP4"", ""DHRS4"", ""PNPLA4"", ""RDH14"")"
NA,GOBP_RETROGRADE_AXONAL_TRANSPORT,GO:0008090,The directed movement of organelles or molecules along microtubules from the cell periphery toward the cell body in nerve cell axons. [ISBN:0815316194],1.03E-05,0.000510249,0.593325476,0.729340215,2.497331958,17,"c(""SOD1"", ""MAP1A"", ""NEFL"", ""DYNC1H1"", ""KIF1C"", ""AGTPBP1"", ""KIF1A"", ""PAFAH1B1"", ""ACTR10"", ""FBXW11"", ""KIF5A"", ""DST"")"
NA,GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,GO:0042147,"The directed movement of membrane-bounded vesicles from endosomes back to the trans-Golgi network where they are recycled for further rounds of transport. [GOC:jl, PMID:10873832, PMID:16936697]",0.813376483,0.945693731,0.026113962,-0.215641928,-0.801758567,74,"c(""VPS50"", ""TRIM27"", ""WASHC2A"", ""SNX2"", ""SNX12"", ""GBF1"", ""TBC1D23"", ""PRKN"", ""SNX5"", ""VPS51"", ""EIPR1"", ""VPS53"", ""VPS29"", ""VPS26A"", ""VPS35"", ""VTI1A"", ""GCC2"", ""HEATR5A"", ""LRRK2"", ""WASHC2C"", ""STX5"", ""GOSR1"", ""HEATR5B"", ""TMED9"", ""SNX6"", ""ARFIP1"", ""VAMP3"", ""CLTC"", ""RAB7A"", ""STX16"", ""SNX3"", ""STX10"", ""CLN5"", ""STX6"", ""LMAN1"", ""SNX1"", ""ARL1"", ""SLC66A2"", ""VPS54"", ""TMEM87A"", ""ERC1"", ""VTI1B"", ""ARFRP1"")"
NA,GOBP_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM,GO:0006890,"The directed movement of substances from the Golgi back to the endoplasmic reticulum, mediated by vesicles bearing specific protein coats such as COPI or COG. [ISBN:0716731363, PMID:16510524]",0.265005663,0.560723902,0.082664645,-0.32849268,-1.14807338,48,"c(""HTT"", ""TAPBP"", ""ATP9B"", ""TMEM115"", ""GBF1"", ""SCFD1"", ""COG7"", ""LMAN2"", ""KDELR1"", ""ARF4"", ""COG4"", ""COG3"", ""UVRAG"", ""COPG2"", ""COPE"", ""COPB2"", ""TMED10"", ""RINT1"", ""STX18"", ""GOLPH3L"", ""ARCN1"", ""COPA"", ""KDELR3"", ""ERGIC3"", ""RER1"", ""USE1"", ""COPZ1"", ""NBAS"", ""COPZ2"", ""BICD2"", ""SEC22B"", ""ERGIC1"")"
NA,GOBP_REVERSE_CHOLESTEROL_TRANSPORT,GO:0043691,"The directed movement of peripheral cell cholesterol, cholest-5-en-3-beta-ol, towards the liver for catabolism. [GOC:ecd, PMID:7751809]",0.001510988,0.022006183,0.455059867,-0.722330752,-1.876910721,12,"c(""APOA4"", ""ABCA1"", ""APOA1"", ""APOA2"", ""APOM"", ""SCARB1"", ""APOC2"")"
NA,GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION,GO:0007266,A series of molecular signals within the cell that are mediated by a member of the Rho family of proteins switching to a GTP-bound active state. [GOC:bf],0.008815447,0.07139428,0.380730401,0.286191311,1.4537563,82,"c(""ARHGEF2"", ""RHOA"", ""SYNJ2BP"", ""RHOG"", ""CDC42EP4"", ""GNA13"", ""CDC42"", ""RAC1"", ""CDC42SE2"", ""CDC42EP1"", ""CFL1"", ""STMN1"", ""RHOB"", ""ARHGAP35"", ""SHTN1"", ""LIMK1"", ""OPHN1"", ""GNA12"", ""CDC42EP2"", ""ARHGDIA"", ""RTKN"", ""GPR4"", ""BCR"")"
NA,GOBP_RHYTHMIC_BEHAVIOR,GO:0007622,"The specific behavior of an organism that recur with measured regularity. [GOC:jl, GOC:pr]",0.010848698,0.081213786,0.380730401,-0.676792371,-1.647248871,10,"c(""NCOR1"", ""DRD2"", ""NAGLU"")"
NA,GOBP_RHYTHMIC_PROCESS,GO:0048511,Any process pertinent to the generation and maintenance of rhythms in the physiology of an organism. [GOC:jid],0.494845361,0.761185316,0.047543419,-0.250637835,-1.001277437,127,"c(""ADIPOQ"", ""SERPINF1"", ""A2M"", ""NCOR1"", ""DRD2"", ""NAGLU"", ""PSPC1"", ""PPARA"", ""METTL3"", ""NFYA"", ""ADNP"", ""SIN3A"", ""PTX3"", ""MMP2"", ""PRKDC"", ""RACK1"", ""PCNA"", ""CREBBP"", ""HDAC3"", ""SRC"", ""KCNH7"", ""GFPT1"", ""PAM"", ""RETN"", ""STAT5B"", ""TGFB2"", ""CSNK2A1"", ""CUL4A"", ""DDX5"", ""SLIT2"", ""HDAC2"", ""CASP3"", ""DDB1"", ""NTRK2"", ""MTA1"", ""KDM5C"")"
