gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,,,,,,,,,,,,,,,,,,,
BRD3,-0.297081396,0.72465,-0.28174734,0.781070013,0.877866687,-4.798524336,,,,,,,,,,,,,,,,,,,
RELB,-0.321772909,-1.50598913,-0.281927318,0.780934002,0.877866687,-4.79850562,,,,,,,,,,,,,,,,,,,
KAZALD1,-0.171305876,-3.215602174,-0.280479527,0.782028318,0.878601352,-4.798655841,,,,,,,,,,,,,,,,,,,
ADGRB3,-0.113649948,3.254843478,-0.27979787,0.782543711,0.878764407,-4.798726305,,,,,,,,,,,,,,,,,,,
SEMA7A,-0.090309323,5.157428261,-0.279481622,0.782782857,0.878764407,-4.798758938,,,,,,,,,,,,,,,,,,,
ENPP2,0.051458536,3.392580435,0.278115997,0.783815796,0.879581617,-4.798899437,,,,,,,,,,,,,,,,,,,
ARHGAP1,0.296096487,-1.623073913,0.277223116,0.784491379,0.879997331,-4.798990932,,,,,,,,,,,,,,,,,,,
ACRV1,-0.090640546,-1.449954348,-0.274574707,0.786496283,0.880962797,-4.79926061,,,,,,,,,,,,,,,,,,,
CA7,0.145852668,-1.797145652,0.273545729,0.787275653,0.880962797,-4.799364698,,,,,,,,,,,,,,,,,,,
COL18A1,-0.110226282,0.723880435,-0.274098638,0.786856839,0.880962797,-4.799308816,,,,,,,,,,,,,,,,,,,
EPHA10,-0.190152286,4.316454348,-0.275032775,0.786149405,0.880962797,-4.79921415,,,,,,,,,,,,,,,,,,,
IFNGR2,-0.143116589,-0.68241087,-0.273428044,0.787364805,0.880962797,-4.799376578,,,,,,,,,,,,,,,,,,,
SEZ6,-0.102463313,4.6212,-0.274081193,0.786870052,0.880962797,-4.799310581,,,,,,,,,,,,,,,,,,,
SSC5D,-0.217556704,-1.709230435,-0.273262362,0.787490323,0.880962797,-4.799393295,,,,,,,,,,,,,,,,,,,
CCL3,0.128322098,-2.31241087,0.272608605,0.787985652,0.881175115,-4.799459158,,,,,,,,,,,,,,,,,,,
L1CAM,0.153850758,2.238265217,0.271535695,0.788798761,0.88174249,-4.799566912,,,,,,,,,,,,,,,,,,,
GALNT10,-0.137007507,-0.57625,-0.268586884,0.791034801,0.883899405,-4.799860904,,,,,,,,,,,,,,,,,,,
CPA1,0.226769174,-2.121476087,0.266854541,0.792349277,0.885025296,-4.800032136,,,,,,,,,,,,,,,,,,,
GBP6,-0.270085754,-2.87923913,-0.265710578,0.793217648,0.88505517,-4.800144611,,,,,,,,,,,,,,,,,,,
PPIE,0.325667053,-1.030008696,0.265673707,0.793245641,0.88505517,-4.800148228,,,,,,,,,,,,,,,,,,,
PTGDS,0.058249137,4.474571739,0.265606487,0.793296676,0.88505517,-4.800154821,,,,,,,,,,,,,,,,,,,
IDS,-0.07343509,-0.020617391,-0.2648531,0.793868733,0.885350899,-4.800228605,,,,,,,,,,,,,,,,,,,
TOP1,-0.074460387,-3.468636957,-0.263440416,0.794941723,0.886204844,-4.800366399,,,,,,,,,,,,,,,,,,,
GLT8D2,0.114881967,-1.33028913,0.262832487,0.795403599,0.886377117,-4.800425472,,,,,,,,,,,,,,,,,,,
LYZL2,0.135101224,-0.770419565,0.261704516,0.796260783,0.886989609,-4.800534722,,,,,,,,,,,,,,,,,,,
ENTPD5,-0.082562569,-2.543991304,-0.260343302,0.797295568,0.887799389,-4.800665943,,,,,,,,,,,,,,,,,,,
SCRG1,0.042236327,5.030573913,0.259766666,0.797734039,0.887944796,-4.800721327,,,,,,,,,,,,,,,,,,,
ANP32C,-0.074216436,-0.212206522,-0.258949375,0.79835562,0.888100715,-4.800799618,,,,,,,,,,,,,,,,,,,
TNC,-0.162538331,-0.477858696,-0.258367899,0.798797938,0.888100715,-4.80085517,,,,,,,,,,,,,,,,,,,
TRIM40,0.326781012,-4.238628261,0.258596336,0.798624162,0.888100715,-4.80083336,,,,,,,,,,,,,,,,,,,
MAMDC2,0.148399624,2.69113913,0.257603822,0.799379264,0.888404546,-4.800927979,,,,,,,,,,,,,,,,,,,
VIT,-0.176336919,2.493269565,-0.256589187,0.800151405,0.888920127,-4.801024335,,,,,,,,,,,,,,,,,,,
KIR2DS4,-0.305173122,-6.83525,-0.255740157,0.800797681,0.889295538,-4.801104675,,,,,,,,,,,,,,,,,,,
IFNL1,-0.10353725,-1.966747826,-0.254588473,0.801674571,0.88992666,-4.801213233,,,,,,,,,,,,,,,,,,,
MANSC1,-0.135243612,2.250652174,-0.25354109,0.80247228,0.890469433,-4.801311539,,,,,,,,,,,,,,,,,,,
IFNLR1,0.173468424,-2.045982609,0.251328439,0.80415821,0.89199703,-4.801517896,,,,,,,,,,,,,,,,,,,
IL13,-0.100959218,-2.911528261,-0.250690257,0.804644656,0.89219346,-4.801577082,,,,,,,,,,,,,,,,,,,
COLEC12,-0.053461203,3.135376087,-0.248661154,0.806191854,0.892536394,-4.801764275,,,,,,,,,,,,,,,,,,,
DNER,0.045182781,4.094297826,0.249265276,0.805731123,0.892536394,-4.8017087,,,,,,,,,,,,,,,,,,,
LAIR1,-0.064491098,3.708932609,-0.249168057,0.805805262,0.892536394,-4.801717652,,,,,,,,,,,,,,,,,,,
NME1,-0.082721558,1.527234783,-0.248736393,0.806134469,0.892536394,-4.801757361,,,,,,,,,,,,,,,,,,,
C1R,0.136551855,2.695280435,0.246604002,0.807761274,0.893587846,-4.801952518,,,,,,,,,,,,,,,,,,,
PRELP,0.11772651,3.461721739,0.246904652,0.807531853,0.893587846,-4.801925103,,,,,,,,,,,,,,,,,,,
FOLR2,-0.077731377,2.934280435,-0.24493002,0.809038986,0.894348627,-4.802104556,,,,,,,,,,,,,,,,,,,
RET,-0.137123824,-2.880902174,-0.244890446,0.809069199,0.894348627,-4.802108138,,,,,,,,,,,,,,,,,,,
FCRL3,-0.223070245,-2.959154348,-0.243808085,0.80989564,0.894655955,-4.802205881,,,,,,,,,,,,,,,,,,,
GABARAP,-0.159277275,2.464482609,-0.242806299,0.810660763,0.894655955,-4.802295966,,,,,,,,,,,,,,,,,,,
LGALS1,0.049805628,4.781221739,0.243537159,0.810102543,0.894655955,-4.80223028,,,,,,,,,,,,,,,,,,,
PINLYP,0.166312501,-4.173441304,0.242495355,0.810898289,0.894655955,-4.802323853,,,,,,,,,,,,,,,,,,,
SERPINB9,0.094162805,2.570330435,0.242856514,0.810622406,0.894655955,-4.802291459,,,,,,,,,,,,,,,,,,,
CELA2A,0.242614129,-1.039715217,0.241304012,0.811808512,0.895317686,-4.80243037,,,,,,,,,,,,,,,,,,,
PI16,-0.095544248,2.047554348,-0.2408411,0.812162266,0.895365434,-4.802471618,,,,,,,,,,,,,,,,,,,
SAT1,-0.10811728,-0.226873913,-0.239964213,0.812832488,0.895761901,-4.802549539,,,,,,,,,,,,,,,,,,,
CBLN1,0.328570996,-3.167645652,0.237652005,0.814600463,0.896724755,-4.802753655,,,,,,,,,,,,,,,,,,,
CHRDL1,0.110284723,1.653276087,0.237601629,0.814638994,0.896724755,-4.80275808,,,,,,,,,,,,,,,,,,,
GFRA3,-0.188634549,0.52595,-0.237825379,0.814467862,0.896724755,-4.802738418,,,,,,,,,,,,,,,,,,,
CD302,-0.152215618,2.336776087,-0.237101528,0.815021522,0.896747079,-4.802801961,,,,,,,,,,,,,,,,,,,
IL17RB,-0.095137431,-0.411271739,-0.236762137,0.815281151,0.896747079,-4.802831688,,,,,,,,,,,,,,,,,,,
PRDX5,0.049619468,4.637652174,0.234354288,0.817123743,0.898431138,-4.803041381,,,,,,,,,,,,,,,,,,,
FGFBP3,-0.141771648,0.989869565,-0.233428905,0.817832178,0.898867379,-4.803121405,,,,,,,,,,,,,,,,,,,
EGFL7,0.116286226,-0.825606522,0.232876246,0.818255347,0.898989875,-4.803169047,,,,,,,,,,,,,,,,,,,
ANKRA2,-0.409168705,-3.515345652,-0.230675844,0.819940751,0.899408402,-4.803357625,,,,,,,,,,,,,,,,,,,
CHIT1,0.305341267,0.200223913,0.231430964,0.819362263,0.899408402,-4.80329311,,,,,,,,,,,,,,,,,,,
PDE4D,-0.132065121,-2.506019565,-0.230343231,0.820195595,0.899408402,-4.803385976,,,,,,,,,,,,,,,,,,,
SLC51B,-0.257173495,-5.10206087,-0.230776767,0.819863429,0.899408402,-4.803349015,,,,,,,,,,,,,,,,,,,
TPM3,-0.236391073,2.277371739,-0.231703667,0.819153375,0.899408402,-4.80326976,,,,,,,,,,,,,,,,,,,
MB,-0.265937317,2.037926087,-0.228785644,0.821389272,0.900032925,-4.803518201,,,,,,,,,,,,,,,,,,,
NEB,0.155651281,-0.127482609,0.228791179,0.821385029,0.900032925,-4.803517733,,,,,,,,,,,,,,,,,,,
NPR1,-0.069780089,-1.864047826,-0.226987568,0.822767805,0.901201044,-4.803669735,,,,,,,,,,,,,,,,,,,
ADGRF5,-0.103317772,-0.523617391,-0.224961633,0.824321736,0.901819499,-4.803839052,,,,,,,,,,,,,,,,,,,
NXPH1,0.073310479,4.685908696,0.224620813,0.824583224,0.901819499,-4.803867388,,,,,,,,,,,,,,,,,,,
SPINT3,-0.244307779,-7.279117391,-0.225409053,0.823978492,0.901819499,-4.803801789,,,,,,,,,,,,,,,,,,,
TCL1B,-0.078766726,0.204480435,-0.225387246,0.823995221,0.901819499,-4.803803607,,,,,,,,,,,,,,,,,,,
ODAM,-0.188674317,-1.219878261,-0.223853258,0.825172195,0.902121536,-4.803931048,,,,,,,,,,,,,,,,,,,
SERPINA5,0.153179397,1.630778261,0.221393745,0.827060177,0.903842952,-4.804133578,,,,,,,,,,,,,,,,,,,
C1QL2,-0.127596637,-0.699454348,-0.217546864,0.830015291,0.906728826,-4.804445902,,,,,,,,,,,,,,,,,,,
COL4A1,-0.124360739,4.265423913,-0.216660525,0.830696532,0.90712942,-4.804517093,,,,,,,,,,,,,,,,,,,
SERPINI1,-0.039878693,4.261526087,-0.215908817,0.831274403,0.907416873,-4.804577244,,,,,,,,,,,,,,,,,,,
RBM25,-0.329894238,-1.911680435,-0.213859957,0.83284995,0.908792757,-4.80474014,,,,,,,,,,,,,,,,,,,
MEGF10,0.062418185,3.114832609,0.21043029,0.835488937,0.910983022,-4.805009367,,,,,,,,,,,,,,,,,,,
THRAP3,-0.094638305,-1.43201087,-0.210581895,0.835372241,0.910983022,-4.804997558,,,,,,,,,,,,,,,,,,,
BPIFA2,0.052310083,-1.95216087,0.209824315,0.835955418,0.911147175,-4.805056487,,,,,,,,,,,,,,,,,,,
DCN,0.094627961,0.882134783,0.209089641,0.836521055,0.911419238,-4.805113433,,,,,,,,,,,,,,,,,,,
CSF1R,0.07886039,4.377395652,0.207338108,0.837869956,0.912544167,-4.805248399,,,,,,,,,,,,,,,,,,,
TMSB10,-0.035594099,7.071421739,-0.206117218,0.838810499,0.913223661,-4.805341808,,,,,,,,,,,,,,,,,,,
COL3A1,0.126467716,4.244215217,0.205281315,0.839454601,0.913235408,-4.805405447,,,,,,,,,,,,,,,,,,,
CSRP3,-0.291084897,-0.451036957,-0.205580519,0.839224037,0.913235408,-4.805382698,,,,,,,,,,,,,,,,,,,
AGR3,-0.170500498,-2.197708696,-0.203275138,0.841000924,0.913804349,-4.805557133,,,,,,,,,,,,,,,,,,,
ERVV-1,-0.091837615,-3.09985,-0.203585918,0.840761337,0.913804349,-4.805533731,,,,,,,,,,,,,,,,,,,
PDXDC1,-0.060487487,0.08335,-0.203497446,0.840829541,0.913804349,-4.805540397,,,,,,,,,,,,,,,,,,,
TIMP1,-0.117163334,3.047523913,-0.202958571,0.841244989,0.913804349,-4.805580933,,,,,,,,,,,,,,,,,,,
PDIA2,-0.17010691,-0.647723913,-0.202475019,0.841617826,0.913865139,-4.805617216,,,,,,,,,,,,,,,,,,,
PTPRS,-0.095946062,2.965319565,-0.20184405,0.842104384,0.914049321,-4.805664432,,,,,,,,,,,,,,,,,,,
PDGFC,0.06913166,-1.549186957,0.200781534,0.842923869,0.914594596,-4.80574361,,,,,,,,,,,,,,,,,,,
LAMA4,-0.130459299,1.3803,-0.19961785,0.843821591,0.91522432,-4.80582985,,,,,,,,,,,,,,,,,,,
BTN2A1,0.068195128,3.934752174,0.196321151,0.846366006,0.916597454,-4.806071465,,,,,,,,,,,,,,,,,,,
CA4,-0.107140619,3.964730435,-0.195507148,0.846994527,0.916597454,-4.806130507,,,,,,,,,,,,,,,,,,,
CNTN5,0.102907081,3.21778913,0.19592655,0.846670679,0.916597454,-4.806100117,,,,,,,,,,,,,,,,,,,
CPQ,-0.055494825,4.446467391,-0.195716244,0.846833066,0.916597454,-4.806115364,,,,,,,,,,,,,,,,,,,
RNASE3,0.18838566,1.924030435,0.195723185,0.846827707,0.916597454,-4.806114861,,,,,,,,,,,,,,,,,,,
TYRP1,-0.114035481,-0.543778261,-0.197149749,0.845726325,0.916597454,-4.806011113,,,,,,,,,,,,,,,,,,,
DDX53,0.17069914,-0.360080435,0.193319898,0.848683898,0.916705753,-4.806287949,,,,,,,,,,,,,,,,,,,
FSTL3,0.083501007,2.594206522,0.194052301,0.848118126,0.916705753,-4.806235426,,,,,,,,,,,,,,,,,,,
KIF22,-0.222689492,-4.587147826,-0.194630482,0.847671548,0.916705753,-4.806193822,,,,,,,,,,,,,,,,,,,
PKN3,-0.208663456,-7.46193913,-0.193805466,0.848308794,0.916705753,-4.806253149,,,,,,,,,,,,,,,,,,,
PRL,-0.11773138,2.339658696,-0.193469062,0.848568664,0.916705753,-4.806277268,,,,,,,,,,,,,,,,,,,
HDGF,0.077399894,5.377830435,0.191774902,0.849877662,0.917651508,-4.8063981,,,,,,,,,,,,,,,,,,,
PIK3IP1,-0.048496686,5.779782609,-0.190163158,0.851123395,0.918652646,-4.806512073,,,,,,,,,,,,,,,,,,,
COL15A1,-0.092429152,4.342084783,-0.18917288,0.851888989,0.918712125,-4.806581625,,,,,,,,,,,,,,,,,,,
CTSB,-0.104839987,3.37675,-0.188855792,0.852134166,0.918712125,-4.80660382,,,,,,,,,,,,,,,,,,,
IFNGR1,-0.056809603,3.8761,-0.189561964,0.851588167,0.918712125,-4.806554341,,,,,,,,,,,,,,,,,,,
DPP6,-0.077847721,5.615563043,-0.186486754,0.853966418,0.918969832,-4.806768468,,,,,,,,,,,,,,,,,,,
FCRL5,-0.140543229,-5.626504348,-0.186605012,0.853874935,0.918969832,-4.806760298,,,,,,,,,,,,,,,,,,,
GC,-0.078534093,0.570802174,-0.186676196,0.853819869,0.918969832,-4.806755378,,,,,,,,,,,,,,,,,,,
NTRK2,0.055439412,4.521728261,0.187743583,0.85299426,0.918969832,-4.806681376,,,,,,,,,,,,,,,,,,,
TYRO3,0.063502599,3.855221739,0.187061739,0.853521637,0.918969832,-4.806728697,,,,,,,,,,,,,,,,,,,
NEFL,-0.148299454,7.840282609,-0.18455124,0.855464007,0.919552067,-4.806901453,,,,,,,,,,,,,,,,,,,
PNLIP,0.196193026,-1.41351087,0.184673888,0.855369092,0.919552067,-4.806893067,,,,,,,,,,,,,,,,,,,
REST,0.185570666,-1.305143478,0.185200763,0.854961381,0.919552067,-4.80685698,,,,,,,,,,,,,,,,,,,
CLUL1,0.083848209,2.894315217,0.181909081,0.857509261,0.919574955,-4.807080763,,,,,,,,,,,,,,,,,,,
IL1RL1,-0.19564071,0.878704348,-0.1835351,0.856250462,0.919574955,-4.806970718,,,,,,,,,,,,,,,,,,,
NPTN,-0.119502753,1.082847826,-0.180648331,0.858485553,0.919574955,-4.807165418,,,,,,,,,,,,,,,,,,,
PADI4,-0.129812897,-2.936669565,-0.179344684,0.859495308,0.919574955,-4.807252337,,,,,,,,,,,,,,,,,,,
PBXIP1,-0.117844864,0.09831087,-0.179170295,0.859630402,0.919574955,-4.807263916,,,,,,,,,,,,,,,,,,,
PDGFA,-0.074644643,1.490969565,-0.182503845,0.857048773,0.919574955,-4.807040624,,,,,,,,,,,,,,,,,,,
PRDX1,-0.024381579,7.318321739,-0.179483346,0.859387894,0.919574955,-4.807243121,,,,,,,,,,,,,,,,,,,
RARRES2,-0.10451073,-0.152091304,-0.1798788,0.859081572,0.919574955,-4.807216801,,,,,,,,,,,,,,,,,,,
REG1A,-0.203114081,1.114547826,-0.181586272,0.857759214,0.919574955,-4.807102494,,,,,,,,,,,,,,,,,,,
RIPK4,0.061726182,-1.929521739,0.182162395,0.85731313,0.919574955,-4.807063683,,,,,,,,,,,,,,,,,,,
SIGLEC5,-0.159536959,2.458015217,-0.18351266,0.856267831,0.919574955,-4.806972243,,,,,,,,,,,,,,,,,,,
SORT1,-0.05061782,4.093302174,-0.183086215,0.856597931,0.919574955,-4.807001195,,,,,,,,,,,,,,,,,,,
WFDC1,0.102176087,-0.348467391,0.180016153,0.858975183,0.919574955,-4.807207645,,,,,,,,,,,,,,,,,,,
HLA-A,-0.097480752,0.11936087,-0.177026487,0.861291505,0.920327788,-4.807405353,,,,,,,,,,,,,,,,,,,
IL25,-0.153159292,-1.387863043,-0.177422061,0.86098495,0.920327788,-4.807379382,,,,,,,,,,,,,,,,,,,
SERPINB6,-0.030902476,5.816623913,-0.177176655,0.861175127,0.920327788,-4.8073955,,,,,,,,,,,,,,,,,,,
ANGPTL2,0.099632519,1.08613913,0.176458882,0.861731418,0.920350041,-4.807442516,,,,,,,,,,,,,,,,,,,
KLRC1,-0.067704268,-0.076030435,-0.176176133,0.861950576,0.920350041,-4.807460985,,,,,,,,,,,,,,,,,,,
LRP2BP,0.189827633,-2.994573913,0.174770089,0.863040562,0.921172827,-4.807552388,,,,,,,,,,,,,,,,,,,
LTBP2,-0.142032784,4.11656087,-0.174317723,0.863391303,0.921206259,-4.80758164,,,,,,,,,,,,,,,,,,,
AGT,-0.045207657,0.396073913,-0.171146383,0.865851004,0.922806465,-4.807784594,,,,,,,,,,,,,,,,,,,
HS6ST2,0.050411445,6.055532609,0.171437812,0.865624912,0.922806465,-4.807766098,,,,,,,,,,,,,,,,,,,
RIDA,-0.04222229,6.184358696,-0.17174027,0.865390276,0.922806465,-4.80774687,,,,,,,,,,,,,,,,,,,
IGF1R,-0.084848619,2.088547826,-0.163575968,0.871728259,0.928384157,-4.808254081,,,,,,,,,,,,,,,,,,,
MARCO,0.128558827,-1.3881,0.163973858,0.871419165,0.928384157,-4.808229932,,,,,,,,,,,,,,,,,,,
CDSN,-0.123453927,-2.918252174,-0.159781995,0.874676587,0.931180242,-4.808481415,,,,,,,,,,,,,,,,,,,
TPSG1,0.1422377,-0.876432609,0.156661442,0.877103002,0.933254964,-4.808664417,,,,,,,,,,,,,,,,,,,
VWC2L,0.07904041,5.566073913,0.156443374,0.87727261,0.933254964,-4.808677071,,,,,,,,,,,,,,,,,,,
ADAMTS1,-0.096355483,2.549958696,-0.151591149,0.881048102,0.933826801,-4.808954093,,,,,,,,,,,,,,,,,,,
CNTN2,-0.024486933,4.939143478,-0.152004214,0.880726583,0.933826801,-4.808930849,,,,,,,,,,,,,,,,,,,
CST5,0.04438824,-1.382056522,0.153348261,0.87968056,0.933826801,-4.80885478,,,,,,,,,,,,,,,,,,,
CTSC,0.057225765,3.836273913,0.154110861,0.879087157,0.933826801,-4.808811323,,,,,,,,,,,,,,,,,,,
FABP4,-0.034218289,6.189313043,-0.151694932,0.880967318,0.933826801,-4.808948259,,,,,,,,,,,,,,,,,,,
KIAA0319,-0.069503377,4.765841304,-0.153523117,0.879544493,0.933826801,-4.808844835,,,,,,,,,,,,,,,,,,,
LCN15,0.105779795,-2.677504348,0.154545861,0.878748702,0.933826801,-4.808786438,,,,,,,,,,,,,,,,,,,
NMNAT1,-0.113158833,3.676434783,-0.152022982,0.880711975,0.933826801,-4.808929791,,,,,,,,,,,,,,,,,,,
SPINK1,0.133990472,1.496669565,0.152793008,0.880112666,0.933826801,-4.808886287,,,,,,,,,,,,,,,,,,,
TNFRSF6B,-0.135752576,1.133897826,-0.154931229,0.878448884,0.933826801,-4.808764334,,,,,,,,,,,,,,,,,,,
C1S,0.111753813,4.288,0.150922511,0.881568596,0.93403374,-4.808991585,,,,,,,,,,,,,,,,,,,
EDA2R,-0.064502737,4.822767391,-0.149676336,0.882538815,0.93403374,-4.809061021,,,,,,,,,,,,,,,,,,,
ENDOU,-0.082120947,-0.935480435,-0.150347191,0.882016492,0.93403374,-4.809023713,,,,,,,,,,,,,,,,,,,
GNLY,-0.130288174,-1.622378261,-0.149735918,0.882492422,0.93403374,-4.809057714,,,,,,,,,,,,,,,,,,,
IGFBP7,-0.022950049,4.611480435,-0.147187729,0.884476906,0.935686527,-4.809197967,,,,,,,,,,,,,,,,,,,
PBK,0.134941732,-0.926334783,0.146837959,0.884749362,0.935686527,-4.809217031,,,,,,,,,,,,,,,,,,,
MORN4,0.122205306,-0.664328261,0.144215508,0.886792604,0.937160084,-4.809358528,,,,,,,,,,,,,,,,,,,
PSMC3,0.175508928,-0.162428261,0.144503031,0.886568545,0.937160084,-4.809343138,,,,,,,,,,,,,,,,,,,
CALCA,-0.14563469,0.8137,-0.143796747,0.887118951,0.937161558,-4.809380887,,,,,,,,,,,,,,,,,,,
DSCAM,-0.05779912,2.614284783,-0.141927855,0.888575656,0.938013248,-4.809479885,,,,,,,,,,,,,,,,,,,
LUZP2,0.059544668,5.382269565,0.142042112,0.888486587,0.938013248,-4.80947387,,,,,,,,,,,,,,,,,,,
CASQ2,0.086701969,-0.697573913,0.141423006,0.88896923,0.938021856,-4.809506406,,,,,,,,,,,,,,,,,,,
GLIPR1,-0.208111383,-5.949954348,-0.14066584,0.889559562,0.938021856,-4.809546006,,,,,,,,,,,,,,,,,,,
PPM1A,-0.05063223,-2.751728261,-0.140896844,0.88937945,0.938021856,-4.809533947,,,,,,,,,,,,,,,,,,,
CALCB,0.078377165,3.145686957,0.139982543,0.890092358,0.93813561,-4.80958156,,,,,,,,,,,,,,,,,,,
CEP350,0.196951159,-2.847567391,0.139276036,0.890643308,0.93813561,-4.809618141,,,,,,,,,,,,,,,,,,,
PRC1,0.125470229,-3.843208696,0.139543783,0.890434507,0.93813561,-4.8096043,,,,,,,,,,,,,,,,,,,
WFDC2,-0.041615204,4.070282609,-0.138222714,0.891464818,0.9386581,-4.809672336,,,,,,,,,,,,,,,,,,,
CXCL8,-0.096568066,4.642061957,-0.136963353,0.892447187,0.939349521,-4.809736593,,,,,,,,,,,,,,,,,,,
PLXNB2,-0.061813885,2.040732609,-0.13489155,0.894063691,0.940707656,-4.809841029,,,,,,,,,,,,,,,,,,,
ECSCR,0.068774868,0.022069565,0.134446152,0.894411271,0.940730162,-4.809863274,,,,,,,,,,,,,,,,,,,
DNAJA1,0.120108959,-1.144078261,0.131768372,0.896501414,0.942326176,-4.809995464,,,,,,,,,,,,,,,,,,,
GPI,-0.013249212,9.180647826,-0.131412479,0.896779266,0.942326176,-4.810012833,,,,,,,,,,,,,,,,,,,
IL15RA,0.047009566,0.052617391,0.131246401,0.89690893,0.942326176,-4.810020922,,,,,,,,,,,,,,,,,,,
F9,0.104900086,-5.784408696,0.130496551,0.897494407,0.942597914,-4.810057319,,,,,,,,,,,,,,,,,,,
DEFB116,0.113911079,-1.230893478,0.128873055,0.898762227,0.943585825,-4.810135409,,,,,,,,,,,,,,,,,,,
CEACAM16,-0.087951627,-4.769763043,-0.127279703,0.900006778,0.944136189,-4.810211101,,,,,,,,,,,,,,,,,,,
GCG,-0.071898711,-5.814804348,-0.126944599,0.900268557,0.944136189,-4.810226901,,,,,,,,,,,,,,,,,,,
STOML2,0.121980133,-3.183813043,0.12739513,0.89991661,0.944136189,-4.810205649,,,,,,,,,,,,,,,,,,,
CMIP,-0.042800258,-0.625880435,-0.125736919,0.901212083,0.944782132,-4.810283496,,,,,,,,,,,,,,,,,,,
CSTB,0.017576854,6.646584783,0.124918173,0.90185183,0.944922265,-4.810321558,,,,,,,,,,,,,,,,,,,
IL6,-0.128873017,3.119867391,-0.124307958,0.902328682,0.944922265,-4.810349764,,,,,,,,,,,,,,,,,,,
LAMP1,0.03275095,7.17848913,0.124390035,0.90226454,0.944922265,-4.810345978,,,,,,,,,,,,,,,,,,,
GAL,0.090509218,-2.402336957,0.123339602,0.90308548,0.945371515,-4.810394243,,,,,,,,,,,,,,,,,,,
LRRC37A2,-0.072195254,-3.874878261,-0.122355773,0.903854467,0.945833195,-4.810439076,,,,,,,,,,,,,,,,,,,
ANGPTL4,0.06321374,2.212343478,0.11954315,0.906053425,0.94779038,-4.810565273,,,,,,,,,,,,,,,,,,,
ATP1B4,-0.103936178,-1.158945652,-0.114979266,0.909623192,0.950715957,-4.810763816,,,,,,,,,,,,,,,,,,,
PSPN,-0.046226142,-1.503928261,-0.115169133,0.909474643,0.950715957,-4.81075571,,,,,,,,,,,,,,,,,,,
TGFB2,-0.057994415,3.502141304,-0.11470328,0.909839127,0.950715957,-4.810775575,,,,,,,,,,,,,,,,,,,
GPIHBP1,-0.041018864,1.131302174,-0.113379543,0.91087493,0.951453566,-4.810831584,,,,,,,,,,,,,,,,,,,
CNTN4,0.061395199,1.064865217,0.112901892,0.911248724,0.95146473,-4.810851635,,,,,,,,,,,,,,,,,,,
NCAM2,0.040697148,4.751906522,0.111679707,0.912205263,0.95146473,-4.810902555,,,,,,,,,,,,,,,,,,,
NLGN2,-0.093491962,-4.005532609,-0.111699843,0.912189503,0.95146473,-4.81090172,,,,,,,,,,,,,,,,,,,
TIGIT,0.107109797,-1.943417391,0.111876648,0.912051119,0.95146473,-4.810894387,,,,,,,,,,,,,,,,,,,
FRMD4B,0.137771792,-0.392271739,0.110767125,0.912919582,0.951861399,-4.810940215,,,,,,,,,,,,,,,,,,,
LRRN1,-0.064738927,0.94663913,-0.110350572,0.913245662,0.951861399,-4.810957303,,,,,,,,,,,,,,,,,,,
NTRK3,-0.056901887,2.872130435,-0.109861303,0.913628685,0.951916592,-4.810977291,,,,,,,,,,,,,,,,,,,
CELSR2,0.03814162,4.691432609,0.108311497,0.914842087,0.952836612,-4.811040022,,,,,,,,,,,,,,,,,,,
SOD3,0.01780553,6.064626087,0.107207271,0.915706759,0.953392885,-4.811084175,,,,,,,,,,,,,,,,,,,
BTD,0.034213862,4.10861087,0.104566878,0.91777477,0.953825484,-4.81118792,,,,,,,,,,,,,,,,,,,
F2R,0.05345896,0.116182609,0.103688522,0.918462851,0.953825484,-4.81122186,,,,,,,,,,,,,,,,,,,
FGF5,0.056227981,4.07276087,0.103266757,0.918793274,0.953825484,-4.811238055,,,,,,,,,,,,,,,,,,,
IGF2BP3,-0.028745364,0.0305,-0.103856556,0.918331212,0.953825484,-4.811215389,,,,,,,,,,,,,,,,,,,
SPARCL1,0.034010165,4.466017391,0.102876752,0.919098828,0.953825484,-4.811252972,,,,,,,,,,,,,,,,,,,
SPON2,-0.044235349,1.035117391,-0.105210273,0.917270793,0.953825484,-4.811162878,,,,,,,,,,,,,,,,,,,
THY1,-0.016670981,4.479328261,-0.104763116,0.917621051,0.953825484,-4.811180298,,,,,,,,,,,,,,,,,,,
TINAGL1,-0.050018302,1.699634783,-0.106213872,0.916484738,0.953825484,-4.81112351,,,,,,,,,,,,,,,,,,,
UNC5D,-0.065824957,3.568728261,-0.103187057,0.918855714,0.953825484,-4.811241108,,,,,,,,,,,,,,,,,,,
CD83,-0.060324312,2.433406522,-0.101825176,0.919922763,0.95433714,-4.811292913,,,,,,,,,,,,,,,,,,,
SPOCK1,-0.026402765,5.392576087,-0.101199351,0.920413156,0.954502532,-4.811316489,,,,,,,,,,,,,,,,,,,
ATP1B1,-0.047759969,2.005221739,-0.099536998,0.921715925,0.955509966,-4.811378407,,,,,,,,,,,,,,,,,,,
CD82,0.144149387,-5.587243478,0.098659848,0.922403428,0.955879083,-4.811410666,,,,,,,,,,,,,,,,,,,
CLEC7A,0.051735849,2.239643478,0.098154204,0.922799778,0.955946321,-4.811429132,,,,,,,,,,,,,,,,,,,
